watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.482747886399167, 2: 0.517252113600833}"
"(9, 15)","(7, 3)","{1: 0.4797422346042386, 2: 0.5202577653957614}"
"(9, 14)","(6, 3)","{1: 0.4764925892305159, 2: 0.523507410769484}"
"(9, 13)","(5, 3)","{1: 0.4729685039027412, 2: 0.5270314960972589}"
"(9, 12)","(5, 4)","{1: 0.4691343542150062, 2: 0.5308656457849938}"
"(8, 12)","(4, 4)","{1: 0.4623283243663112, 2: 0.5376716756336889}"
"(7, 12)","(3, 4)","{1: 0.4767602716648354, 2: 0.5232397283351647}"
"(6, 12)","(2, 4)","{1: 0.4716891045064405, 2: 0.5283108954935595}"
"(5, 12)","(1, 4)","{1: 0.46607990611105643, 2: 0.5339200938889436}"
"(4, 12)","(1, 5)","{1: 0.37075862119356545, 2: 0.6292413788064345}"
"(5, 12)","(1, 6)","{1: 0.24395474184738491, 2: 0.756045258152615}"
"(6, 12)","(2, 6)","{1: 0.14880404587434667, 2: 0.8511959541256534}"
"(7, 12)","(2, 7)","{1: 0.1031355604000737, 2: 0.8968644395999263}"
"(8, 12)","(3, 7)","{1: 0.053147785694743814, 2: 0.9468522143052562}"
"(9, 12)","(3, 8)","{1: 0.031936590559571224, 2: 0.9680634094404288}"
"(10, 12)","(3, 9)","{1: 0.013142224582590682, 2: 0.9868577754174093}"
"(11, 12)","(4, 9)","{1: 0.006912166412060962, 2: 0.9930878335879391}"
"(12, 12)","(5, 9)","{1: 0.003570966573186376, 2: 0.9964290334268137}"
"(13, 12)","(6, 9)","{1: 0.001350901806713917, 2: 0.9986490981932862}"
"(14, 12)","(7, 9)","{1: 0.0004187163779818413, 2: 0.9995812836220183}"
"(15, 12)","(8, 9)","{1: 0.00011740333993047116, 2: 0.9998825966600695}"
"(16, 12)","(9, 9)","{1: 2.927719263156734e-05, 2: 0.9999707228073684}"
"(17, 12)","(9, 9)","{1: 6.464038612779708e-06, 2: 0.9999935359613872}"
"(18, 12)","(9, 9)","{1: 1.7737204584888875e-06, 2: 0.9999982262795415}"
"(17, 12)","(9, 9)","{1: 4.867040168247362e-07, 2: 0.9999995132959831}"
"(16, 12)","(9, 9)","{1: 1.3355011926784702e-07, 2: 0.9999998664498807}"
"(15, 12)","(9, 9)","{1: 3.664574190786856e-08, 2: 0.9999999633542581}"
"(14, 12)","(9, 9)","{1: 1.0055478144944389e-08, 2: 0.9999999899445219}"
"(13, 12)","(9, 9)","{1: 2.7591920236407695e-09, 2: 0.9999999972408079}"
"(12, 12)","(9, 9)","{1: 7.571137317666956e-10, 2: 0.9999999992428863}"
"(11, 12)","(9, 9)","{1: 2.077496589891546e-10, 2: 0.9999999997922504}"
"(10, 12)","(9, 9)","{1: 5.700586184349555e-11, 2: 0.999999999942994}"
"(9, 12)","(9, 9)","{1: 1.564223161653372e-11, 2: 0.9999999999843577}"
"(9, 11)","(9, 9)","{1: 4.29217982195741e-12, 2: 0.9999999999957079}"
"(9, 10)","(9, 9)","{1: 1.1777608256608253e-12, 2: 0.9999999999988223}"
