watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.5, 2: 0.5}"
"(9, 15)","(7, 3)","{1: 0.5, 2: 0.5}"
"(9, 14)","(6, 3)","{1: 0.5, 2: 0.5}"
"(9, 13)","(5, 3)","{1: 0.5, 2: 0.5}"
"(9, 12)","(5, 4)","{1: 0.5, 2: 0.5}"
"(8, 12)","(4, 4)","{1: 0.5, 2: 0.5}"
"(7, 12)","(3, 4)","{1: 0.5, 2: 0.5}"
"(6, 12)","(2, 4)","{1: 0.5, 2: 0.5}"
"(5, 12)","(1, 4)","{1: 0.5, 2: 0.5}"
"(6, 12)","(1, 5)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(7, 12)","(1, 6)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(8, 12)","(2, 6)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(9, 12)","(2, 7)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(10, 12)","(3, 7)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(11, 12)","(3, 8)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(12, 12)","(3, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(13, 12)","(4, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(14, 12)","(5, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(15, 12)","(6, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(16, 12)","(7, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(17, 12)","(8, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(18, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(17, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(16, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(15, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(14, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(13, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(12, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(11, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(10, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(9, 12)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(9, 11)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
"(9, 10)","(9, 9)","{1: 0.18043274988320757, 2: 0.8195672501167924}"
