watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 15)","(7, 3)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 14)","(6, 3)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 13)","(5, 3)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 12)","(5, 4)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(10, 12)","(4, 4)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(11, 12)","(3, 4)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(12, 12)","(2, 4)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(13, 12)","(2, 5)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(14, 12)","(2, 6)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(15, 12)","(2, 7)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(16, 12)","(3, 7)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(17, 12)","(3, 8)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(18, 12)","(3, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(17, 12)","(4, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(16, 12)","(5, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(15, 12)","(6, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(14, 12)","(7, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(13, 12)","(8, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(12, 12)","(9, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(11, 12)","(9, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(10, 12)","(9, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 12)","(9, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 11)","(9, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
"(9, 10)","(9, 9)","{1: 0.24311635405072304, 2: 0.7568836459492769}"
