watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 2.618230147335366e-10, 2: 0.999999999738177}"
"(9, 15)","(7, 3)","{1: 2.6182169131200685e-10, 2: 0.9999999997381783}"
"(9, 14)","(6, 3)","{1: 2.6182084699172055e-10, 2: 0.9999999997381791}"
"(9, 13)","(5, 3)","{1: 2.618203337006427e-10, 2: 0.9999999997381797}"
"(9, 12)","(5, 4)","{1: 2.618200385694841e-10, 2: 0.99999999973818}"
"(10, 12)","(4, 4)","{1: 5.17885504369657e-22, 2: 1.0}"
"(11, 12)","(3, 4)","{1: 5.178847634333381e-22, 2: 1.0}"
"(12, 12)","(2, 4)","{1: 5.178843770346385e-22, 2: 1.0}"
"(13, 12)","(2, 5)","{1: 5.178841903783251e-22, 2: 1.0}"
"(14, 12)","(2, 6)","{1: 1.0166050655416112e-34, 2: 1.0}"
"(15, 12)","(2, 7)","{1: 9.705699800424335e-47, 2: 1.0}"
"(16, 12)","(3, 7)","{1: 3.831660403570178e-58, 2: 1.0}"
"(17, 12)","(3, 8)","{1: 1.0892008671660884e-68, 2: 1.0}"
"(18, 12)","(3, 9)","{1: 2.806037398576699e-79, 2: 1.0}"
"(18, 11)","(4, 9)","{1: 2.1899756324221604e-89, 2: 1.0}"
"(17, 11)","(5, 9)","{1: 9.089463869568508e-103, 2: 1.0}"
"(17, 10)","(6, 9)","{1: 1.3471773427651604e-115, 2: 1.0}"
"(16, 10)","(7, 9)","{1: 6.430867946499016e-128, 2: 1.0}"
"(15, 10)","(8, 9)","{1: 9.025775768033767e-140, 2: 1.0}"
"(14, 10)","(9, 9)","{1: 3.435073585992436e-151, 2: 1.0}"
"(13, 10)","(9, 9)","{1: 3.298381894024861e-162, 2: 1.0}"
"(12, 10)","(9, 9)","{1: 1.1911563374012643e-167, 2: 1.0}"
"(11, 10)","(9, 9)","{1: 4.301665076143848e-173, 2: 1.0}"
"(10, 10)","(9, 9)","{1: 1.5534755469367172e-178, 2: 1.0}"
"(9, 10)","(9, 9)","{1: 5.610121272141625e-184, 2: 1.0}"
